"","year_el","state","pc_no","n_college","position","Caste_Rec","dyn","source","assembly_no","month","poll_no","delimid","candidate","sex","party","votes","candidate_type","valid_votes","electors","constituency_name","constituency_type","sub_region","n_cand","turnout_percentage","vote_share_percentage","deposit_lost","margin","margin_percentage","enop","pid","party_type_tcpd","party_id","last_poll","contested","last_party","last_party_id","last_constituency_name","same_constituency","same_party","no_terms","turncoat","incumbent","recontest","myneta_education","tcpd_prof_main","tcpd_prof_main_desc","tcpd_prof_second","tcpd_prof_second_desc","election_type"
"2042",1999,"karnataka",11,100,1,"","1","TALHA",13,9,0,3,"M.V.Chandrashekara Murthy","M","INC",532910,"",1233825,2110629,"KANAKAPURA","GEN","",5,58.46,43.19,"no",34017,2.76,2.7,"GEKA14520","National Party",3482,FALSE,7,"INC",3482,"KANAKAPURA",TRUE,TRUE,6,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2043",1999,"karnataka",12,88,3,NA,"0","Sriniwas",13,9,0,3,"C.Narayanaswamy","M","JD(S)",105843,"GEN",1028358,1827941,"BANGALORE NORTH","GEN","",6,56.26,10.29,"yes",88696,8.63,2.56,"GEKA4705","State-based Party",10979,TRUE,5,"JD",4217,"BANGALORE NORTH",TRUE,FALSE,1,TRUE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2044",1999,"karnataka",12,88,1,NA,"0","Sriniwas",13,9,0,3,"C.K Jaffar Sharief","M","INC",525523,"GEN",1028358,1827941,"BANGALORE NORTH","GEN","",6,56.26,51.1,"no",175605,17.08,2.56,"GEKA14523","National Party",3482,TRUE,8,"INC",3482,"BANGALORE NORTH",TRUE,TRUE,8,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2045",1999,"karnataka",12,88,2,"","1","TALHA",13,9,0,3,"Michael B.Fernandes","M","JD(U)",349918,"",1028358,1827941,"BANGALORE NORTH","GEN","",6,56.26,34.03,"no",244075,23.73,2.56,"GEKA2701","State-based Party",11002,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2046",1999,"karnataka",13,83,1,"UC","0","Not Known",13,9,0,3,"Ananth Kumar","M","BJP",410161,"GEN",804342,1487215,"BANGALORE SOUTH","GEN","",6,54.08,50.99,"no",66054,8.21,2.27,"GEKA15636","National Party",1605,TRUE,3,"BJP",1605,"BANGALORE SOUTH",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2047",1999,"karnataka",13,83,2,"OBC","0","Sriniwas",13,9,0,3,"B.K.Hari Prasad","M","INC",344107,"GEN",804342,1487215,"BANGALORE SOUTH","GEN","",6,54.08,42.78,"no",321306,39.95,2.27,"GEKA12930","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2048",1999,"karnataka",14,4,1,NA,"1","Sriniwas",13,9,0,3,"Ambareesh @ Amaranatha .M.H","M","INC",418110,"GEN",800594,1099732,"MANDYA","GEN","",5,72.8,52.22,"no",152180,19.01,2.56,"GEKA404","National Party",3482,TRUE,2,"JD",4217,"MANDYA",TRUE,FALSE,2,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2049",1999,"karnataka",14,4,3,"","","",13,9,0,3,"D. Ramalingaiah","M","BJP",82522,"",800594,1099732,"MANDYA","GEN","",5,72.8,10.31,"yes",60960,7.61,2.56,"GEKA15301","National Party",1605,TRUE,3,"BJP",1605,"MANDYA",TRUE,TRUE,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2050",1999,"karnataka",14,4,2,"","","TALHA",13,9,0,3,"Krishna","M","JD(S)",265930,"",800594,1099732,"MANDYA","GEN","",5,72.8,33.22,"no",183408,22.91,2.56,"AEKA3144","State-based Party",10979,TRUE,2,"JD",4217,"MANDYA",TRUE,FALSE,1,TRUE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2051",1999,"karnataka",15,2,2,"","0","TALHA",13,9,0,3,"A.Siddaraju","M","INC",295401,"SC",767545,1101851,"CHAMARAJANAGAR","SC","",5,69.66,38.49,"no",187845,24.47,3.03,"GEKA15670","National Party",3482,TRUE,3,"JD",4217,"CHAMARAJANAGAR",TRUE,FALSE,2,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2052",1999,"karnataka",15,2,3,"","","",13,9,0,3,"H.Govindaiah","M","JD(S)",107556,"",767545,1101851,"CHAMARAJANAGAR","SC","",5,69.66,14.01,"yes",62702,8.17,3.03,"GEKA16432","State-based Party",10979,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2053",1999,"karnataka",15,2,4,"","","",13,9,0,3,"M.K.Kempasiddaiah","M","KCVP",44854,"SC",767545,1101851,"CHAMARAJANAGAR","SC","",5,69.66,5.84,"yes",36667,4.78,3.03,"GEKA16433","Local Party",4768,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2054",1999,"karnataka",15,2,1,"","0","TALHA",13,9,0,3,"V.Sreenivasaprasad","M","JD(U)",311547,"",767545,1101851,"CHAMARAJANAGAR","SC","",5,69.66,40.59,"no",16146,2.1,3.03,"GEKA80","State-based Party",11002,TRUE,8,"INC",3482,"CHAMARAJANAGAR",TRUE,FALSE,5,TRUE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2055",1999,"karnataka",16,9,3,"","","",13,9,0,3,"B.S.Marilingaiah","M","JD(S)",190207,"",899475,1302736,"MYSORE","GEN","",5,69.05,21.15,"no",162049,18.02,3.23,"GEKA16435","State-based Party",10979,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2056",1999,"karnataka",16,9,2,NA,"0","Sriniwas",13,9,0,3,"C.H.Vijayashankar","M","BJP",324620,"GEN",899475,1302736,"MYSORE","GEN","",5,69.05,36.09,"no",134413,14.94,3.23,"GEKA8733","National Party",1605,TRUE,2,"BJP",1605,"MYSORE",TRUE,TRUE,1,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2057",1999,"karnataka",16,9,1,"","0","TALHA",13,9,0,3,"Srikantadatta Narasimharaja Wadiyar","M","INC",338051,"GEN",899475,1302736,"MYSORE","GEN","",5,69.05,37.58,"no",13431,1.49,3.23,"GEKA14894","National Party",3482,TRUE,5,"INC",3482,"MYSORE",TRUE,TRUE,4,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2058",1999,"karnataka",17,8,2,"OBC","1","Not Known",13,9,0,3,"M.Veerappa Moily","M","INC",345067,"GEN",719583,1002419,"MANGALORE","GEN","",3,71.78,47.95,"no",324087,45.04,2.13,"AEKA106234","National Party",3482,TRUE,2,"INC",3482,"CHIKMAGALUR",FALSE,TRUE,0,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2059",1999,"karnataka",17,8,1,"","0","TALHA",13,9,0,3,"V.Dhananjaya Kumar","M","BJP",353536,"GEN",719583,1002419,"MANGALORE","GEN","",3,71.78,49.13,"no",8469,1.18,2.13,"AEKA11963","National Party",1605,TRUE,5,"BJP",1605,"MANGALORE",TRUE,TRUE,4,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2060",1999,"karnataka",18,39,2,"","0","TALHA",13,9,0,3,"I.M. Jayaram Shetty","M","BJP",320739,"",684881,1023798,"UDUPI","GEN","",3,66.9,46.83,"no",308923,45.11,2.08,"AEKA8895","National Party",1605,TRUE,3,"BJP",1605,"UDUPI",TRUE,TRUE,1,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2061",1999,"karnataka",18,39,1,"","0","TALHA",13,9,0,3,"Vinay Kumar Sorake","M","INC",352326,"GEN",684881,1023798,"UDUPI","GEN","",3,66.9,51.44,"no",31587,4.61,2.08,"AEKA2118","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2062",1999,"karnataka",19,10,3,"","","",13,9,0,3,"B.D.Basavaraju","M","BJP",171604,"",858626,1217049,"HASSAN","GEN","",5,70.55,19.99,"no",155207,18.08,2.86,"GEKA8825","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2063",1999,"karnataka",19,10,1,"","0","TALHA",13,9,0,3,"G.Putta Swamy Gowda","M","INC",398344,"",858626,1217049,"HASSAN","GEN","",5,70.55,46.39,"no",141757,16.51,2.86,"GEKA6110","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2064",1999,"karnataka",19,10,2,"IC","1","TALHA",13,9,0,3,"H.D.Deve Gowda","M","JD(S)",256587,"GEN",858626,1217049,"HASSAN","GEN","",5,70.55,29.88,"no",84983,9.9,2.86,"AEKA107680","State-based Party",10979,TRUE,3,"JD",4217,"HASSAN",TRUE,FALSE,2,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2065",1999,"karnataka",20,6,1,"","0","TALHA",13,9,0,3,"D.C.Srikantappa","M","BJP",324470,"GEN",714803,1050838,"CHIKMAGALUR","GEN","",5,68.02,45.39,"no",30277,4.24,2.56,"AEKA8934","National Party",1605,TRUE,3,"BJP",1605,"CHIKMAGALUR",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2066",1999,"karnataka",20,6,3,"","","",13,9,0,3,"D.L.Vasantha Kumari","F","JD(S)",70292,"",714803,1050838,"CHIKMAGALUR","GEN","",5,68.02,9.83,"yes",48952,6.85,2.56,"GEKA16441","State-based Party",10979,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2067",1999,"karnataka",20,6,2,"","0","TALHA",13,9,0,3,"D.M.Putte Gowda","M","INC",294193,"",714803,1050838,"CHIKMAGALUR","GEN","",5,68.02,41.16,"no",223901,31.32,2.56,"GEKA14690","National Party",3482,TRUE,3,"INC",3482,"CHIKMAGALUR",TRUE,TRUE,2,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2068",1999,"karnataka",21,4,2,"","0","TALHA",13,9,0,3,"Ayanur Manjunatha","M","BJP",332832,"GEN",807043,1133307,"SHIMOGA","GEN","",5,71.21,41.24,"no",294400,36.48,2.22,"AEKA4406","National Party",1605,TRUE,3,"BJP",1605,"SHIMOGA",TRUE,TRUE,1,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2069",1999,"karnataka",21,4,1,NA,"1","Sriniwas",13,9,0,3,"S.Bangarappa","M","INC",427870,"GEN",807043,1133307,"SHIMOGA","GEN","",5,71.21,53.02,"no",95038,11.78,2.22,"AEKA107071","National Party",3482,TRUE,3,"KTVP",11401,"SHIMOGA",TRUE,FALSE,2,TRUE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2070",1999,"karnataka",22,10,1,NA,"1","Sabbaraju",13,9,0,3,"Alva Margaret","F","INC",356246,"GEN",744534,1101130,"KANARA","GEN","",5,67.62,47.85,"no",10591,1.42,2.22,"GEKA16359","National Party",3482,TRUE,2,"INC",3482,"KANARA",TRUE,TRUE,1,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2071",1999,"karnataka",22,10,2,"UC","0","Not Known",13,9,0,3,"Anant kumar","M","BJP",345655,"GEN",744534,1101130,"KANARA","GEN","",5,67.62,46.43,"no",309397,41.56,2.22,"GEKA15761","National Party",1605,TRUE,3,"BJP",1605,"KANARA",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2072",1999,"karnataka",23,1,2,"","0","TALHA",13,9,0,3,"B.M.Menasinkai","M","JD(U)",316325,"",768791,1088328,"DHARWAD SOUTH","GEN","",3,70.64,41.15,"no",219382,28.54,2.5,"GEKA15769","State-based Party",11002,TRUE,3,"LS",5137,"DHARWAD SOUTH",TRUE,FALSE,1,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2073",1999,"karnataka",23,1,3,"","","",13,9,0,3,"N.Basavaraj","M","JD(S)",96943,"",768791,1088328,"DHARWAD SOUTH","GEN","",3,70.64,12.61,"yes",0,0,2.5,"GEKA12119","State-based Party",10979,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2074",1999,"karnataka",23,1,1,"","0","TALHA",13,9,0,3,"Prof. I.G. Sanadi","M","INC",355523,"GEN",768791,1088328,"DHARWAD SOUTH","GEN","",3,70.64,46.24,"no",39198,5.1,2.5,"GEKA15768","National Party",3482,TRUE,3,"INC",3482,"DHARWAD SOUTH",TRUE,TRUE,2,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2075",1999,"karnataka",24,17,3,"","","",13,9,0,3,"Kalebudde Ismailsab Abdul Gafar","M","JD(S)",71147,"",719939,1121461,"DHARWAD NORTH","GEN","",3,64.2,9.88,"yes",0,0,2.38,"GEKA16446","State-based Party",10979,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2076",1999,"karnataka",24,17,2,"","0","TALHA",13,9,0,3,"Veeranna A.Mattikatti","M","INC",303595,"",719939,1121461,"DHARWAD NORTH","GEN","",3,64.2,42.17,"no",232448,32.29,2.38,"GEKA9259","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2077",1999,"karnataka",24,17,1,"","0","TALHA",13,9,0,3,"Vijay Sankeshwar","M","BJP",345197,"",719939,1121461,"DHARWAD NORTH","GEN","",3,64.2,47.95,"no",41602,5.78,2.38,"GEKA15781","National Party",1605,TRUE,3,"BJP",1605,"DHARWAD NORTH",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2078",1999,"karnataka",25,10,1,NA,"0","Sriniwas",13,9,0,3,"Amarsinh Vasantarao Patil","M","INC",383444,"GEN",781767,1230574,"BELGAUM","GEN","",4,63.53,49.05,"no",49898,6.38,2.38,"GEKA15138","National Party",3482,TRUE,2,"JD",4217,"BELGAUM",TRUE,FALSE,1,TRUE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2079",1999,"karnataka",25,10,2,"","0","TALHA",13,9,0,3,"Babagouda Patil","M","BJP",333546,"",781767,1230574,"BELGAUM","GEN","",4,63.53,42.67,"no",284962,36.45,2.38,"AEKA6476","National Party",1605,TRUE,2,"BJP",1605,"BELGAUM",TRUE,TRUE,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2080",1999,"karnataka",25,10,3,"","","",13,9,0,3,"Pujari Shrikant Siddappa","M","IND",48584,"",781767,1230574,"BELGAUM","GEN","",4,63.53,6.21,"yes",32391,4.14,2.38,"GEKA16447","Independents",10809,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2081",1999,"karnataka",26,5,1,"SC","0","Not Known",13,9,0,3,"Jigajinagi Rameshchandappa","M","JD(U)",392450,"SC",743378,1094053,"CHIKKODI","SC","",7,67.95,52.79,"no",84590,11.38,2.22,"AEKA3535","State-based Party",11002,TRUE,2,"LS",5137,"CHIKKODI",TRUE,FALSE,2,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2082",1999,"karnataka",26,5,2,"","","TALHA",13,9,0,3,"Kanagali Pradeepkumar Shankaranand","M","INC",307860,"",743378,1094053,"CHIKKODI","SC","",7,67.95,41.41,"no",292287,39.32,2.22,"GEKA16448","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2083",1999,"karnataka",27,7,2,"","0","TALHA",13,9,0,3,"Ajayakumar Sambasadashiv Sarnaik","M","JD(U)",302054,"GEN",752964,1127960,"BAGALKOT","GEN","",3,66.75,40.12,"no",229632,30.5,2.38,"AEKA3696","State-based Party",11002,TRUE,2,"LS",5137,"BAGALKOT",TRUE,FALSE,1,TRUE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2084",1999,"karnataka",27,7,3,"","0","Rajesh",13,9,0,3,"Ashok Veerupakshappa Ganiger","M","JD(S)",72422,"",752964,1127960,"BAGALKOT","GEN","",3,66.75,9.62,"yes",0,0,2.38,"GEKA6549","State-based Party",10979,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2085",1999,"karnataka",27,7,1,"","0","TALHA",13,9,0,3,"R.S. Patil","M","INC",378488,"GEN",752964,1127960,"BAGALKOT","GEN","",3,66.75,50.27,"no",76434,10.15,2.38,"GEKA16454","National Party",3482,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2086",1999,"karnataka",28,9,1,"","0","TALHA",13,9,0,3,"Basangouda Ramangouda Patil(Yatnal)","M","BJP",348816,"GEN",714224,1182826,"BIJAPUR","GEN","",4,60.38,48.84,"no",36639,5.13,2.33,"AEKA925","National Party",1605,TRUE,2,"BJP",1605,"BIJAPUR",TRUE,TRUE,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2087",1999,"karnataka",28,9,2,"","0","TALHA",13,9,0,3,"Gudadinni Laxmibai Basagondappa","F","INC",312177,"",714224,1182826,"BIJAPUR","GEN","",4,60.38,43.71,"no",273779,38.33,2.33,"GEKA16455","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2088",1999,"karnataka",28,9,3,"","","",13,9,0,3,"Loni Mallikarjun Shivalingappa","M","JD(S)",38398,"",714224,1182826,"BIJAPUR","GEN","",4,60.38,5.38,"yes",23565,3.3,2.33,"GEKA16456","State-based Party",10979,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2089",1999,"kerala",1,23,3,"","","",13,9,0,3,"P.K. Krishna Das","M","BJP",101934,"GEN",925384,1199964,"KASARAGOD","GEN","",8,77.12,11.02,"yes",98398,10.63,2.5,"GEKL37064","National Party",1605,TRUE,4,"BJP",1605,"KASARAGOD",TRUE,TRUE,0,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2090",1999,"kerala",1,23,1,"","0","TALHA",13,9,0,3,"T. Govindan","M","CPM",423564,"",925384,1199964,"KASARAGOD","GEN","",8,77.12,45.77,"no",31578,3.41,2.5,"GEKL55552","National Party",14635,TRUE,3,"CPM",14635,"KASARAGOD",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2091",1999,"kerala",1,23,2,"","0","TALHA",13,9,0,3,"Khader Mangad","M","INC",391986,"",925384,1199964,"KASARAGOD","GEN","",8,77.12,42.36,"no",290052,31.34,2.5,"GEKL65476","National Party",3482,TRUE,2,"INC",3482,"KASARAGOD",TRUE,TRUE,0,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2092",1999,"kerala",2,15,1,"","0","TALHA",13,9,0,3,"A.P. Abdullakkutty","M","CPM",428390,"GEN",880180,1121192,"CANNANORE","GEN","",7,78.5,48.67,"no",10247,1.16,2.13,"GEKL73334","National Party",14635,TRUE,1,"",NA,"",NA,NA,1,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2093",1999,"kerala",2,15,2,"OBC","1","Patrick French",13,9,0,3,"Mullappally Ramachandran","M","INC",418143,"GEN",880180,1121192,"CANNANORE","GEN","",7,78.5,47.51,"no",392074,44.54,2.13,"GEKL26375","National Party",3482,TRUE,7,"INC",3482,"CANNANORE",TRUE,TRUE,5,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2094",1999,"kerala",3,10,1,"","0","TALHA",13,9,0,3,"A.K. Premajam","F","CPM",404355,"",857638,1155934,"BADAGARA","GEN","",6,74.19,47.15,"no",25844,3.01,2.38,"GEKL65489","National Party",14635,TRUE,2,"CPM",14635,"BADAGARA",TRUE,TRUE,2,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2095",1999,"kerala",3,10,3,"","","",13,9,0,3,"O.K. Vasumaster","M","BJP",62593,"GEN",857638,1155934,"BADAGARA","GEN","",6,74.19,7.3,"yes",51885,6.05,2.38,"GEKL73342","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2096",1999,"kerala",3,10,2,"","0","TALHA",13,9,0,3,"P.M. Suresh Babu","M","INC",378511,"",857638,1155934,"BADAGARA","GEN","",6,74.19,44.13,"no",315918,36.84,2.38,"AEKL100440","National Party",3482,TRUE,2,"INC",3482,"BADAGARA",TRUE,TRUE,0,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2097",1999,"kerala",4,11,2,"","0","TALHA",13,9,0,3,"C.M. Ibrahim","M","JD(S)",333023,"",822307,1124640,"CALICUT","GEN","",7,73.12,40.5,"no",249161,30.3,2.56,"GEKL73350","State-based Party",10979,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2098",1999,"kerala",4,11,1,"UC","1","TALHA",13,9,0,3,"K. Muraleedharan","M","INC",383425,"GEN",822307,1124640,"CALICUT","GEN","",7,73.12,46.63,"no",50402,6.13,2.56,"AEKL101346","National Party",3482,TRUE,5,"INC",3482,"TRICHUR",FALSE,TRUE,3,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2099",1999,"kerala",4,11,3,NA,"","",13,9,0,3,"P.C.Mohanan Master","M","BJP",83862,"GEN",822307,1124640,"CALICUT","GEN","",7,73.12,10.2,"yes",73461,8.93,2.56,"GEKL73345","National Party",1605,TRUE,2,"BJP",1605,"CANNANORE",FALSE,TRUE,0,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2100",1999,"kerala",5,14,2,"","0","TALHA",13,9,0,3,"Adv. I.T. Najeeb","M","CPM",314152,"",810166,1217888,"MANJERI","GEN","",3,66.52,38.78,"no",255701,31.56,2.22,"GEKL73353","National Party",14635,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2101",1999,"kerala",5,14,1,"BC MUSLIM","0","Amal",13,9,0,3,"E. Ahamed","M","MUL",437563,"GEN",810166,1217888,"MANJERI","GEN","",3,66.52,54.01,"no",123411,15.23,2.22,"AEKL106408","State-based Party",5501,TRUE,4,"MUL",5501,"MANJERI",TRUE,TRUE,4,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2102",1999,"kerala",5,14,3,"","","",13,9,0,3,"Kalathingal Mohiyudheen","M","JD(U)",58451,"",810166,1217888,"MANJERI","GEN","",3,66.52,7.21,"yes",0,0,2.22,"GEKL73352","State-based Party",11002,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2103",1999,"kerala",6,11,1,"MUSLIM","0","TALHA",13,9,0,3,"G.M. Banatwalla","M","MUL",372572,"",688923,1146335,"PONNANI","GEN","",5,60.1,54.08,"no",129478,18.79,2.38,"GEKL24984","State-based Party",5501,TRUE,7,"MUL",5501,"PONNANI",TRUE,TRUE,7,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2104",1999,"kerala",6,11,3,NA,"","",13,9,0,3,"K. Narayanan Master","M","BJP",66427,"GEN",688923,1146335,"PONNANI","GEN","",5,60.1,9.64,"yes",62698,9.1,2.38,"AEKL105535","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2105",1999,"kerala",6,11,2,"OBC","0","Amal",13,9,0,3,"P.P. Suneer","M","CPI",243094,"GEN",688923,1146335,"PONNANI","GEN","",5,60.1,35.29,"no",176667,25.64,2.38,"GEKL73355","State-based Party",2444,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2106",1999,"kerala",7,10,3,"","","",13,9,0,3,"C. Uday Bhaskar","M","BJP",87948,"GEN",806543,1132416,"PALGHAT","GEN","",6,71.22,10.9,"yes",85280,10.57,2.5,"GEKL70108","National Party",1605,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2107",1999,"kerala",7,10,2,"","0","TALHA",13,9,0,3,"M.T. Padma","F","INC",341769,"GEN",806543,1132416,"PALGHAT","GEN","",6,71.22,42.37,"no",253821,31.47,2.5,"GEKL75313","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2108",1999,"kerala",7,10,1,"","0","TALHA",13,9,0,3,"N.N.Krishnadas","M","CPM",372536,"GEN",806543,1132416,"PALGHAT","GEN","",6,71.22,46.19,"no",30767,3.81,2.5,"GEKL55617","National Party",14635,TRUE,3,"CPM",14635,"PALGHAT",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2109",1999,"kerala",8,12,3,NA,"","",13,9,0,3,"P.M. Velayudhan","M","BJP",70851,"SC",776652,1103327,"OTTAPALAM","SC","",3,70.39,9.12,"yes",0,0,2.38,"AEKL906446","National Party",1605,TRUE,2,"BJP",1605,"OTTAPALAM",TRUE,TRUE,0,FALSE,FALSE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2110",1999,"kerala",8,12,2,"","0","TALHA",13,9,0,3,"Pandalam Sudhakaran","M","INC",346043,"",776652,1103327,"OTTAPALAM","SC","",3,70.39,44.56,"no",275192,35.43,2.38,"AEKL105502","National Party",3482,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
"2111",1999,"kerala",8,12,1,"","0","TALHA",13,9,0,3,"S. Ajayakumar","M","CPM",359758,"SC",776652,1103327,"OTTAPALAM","SC","",3,70.39,46.32,"no",13715,1.77,2.38,"GEKL55624","National Party",14635,TRUE,3,"CPM",14635,"OTTAPALAM",TRUE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2112",1999,"kerala",9,12,1,"","0","TALHA",13,9,0,3,"A.C. Jose","M","INC",343793,"GEN",730417,1071266,"TRICHUR","GEN","",7,68.18,47.07,"no",11632,1.59,2.33,"GEKL55704","National Party",3482,TRUE,3,"INC",3482,"MUKUNDAPURAM",FALSE,TRUE,3,FALSE,TRUE,TRUE,"","","","","","Lok Sabha Election (GE)"
"2113",1999,"kerala",9,12,3,"","","",13,9,0,3,"A.S. Radhakrishnan","M","JD(U)",44354,"",730417,1071266,"TRICHUR","GEN","",7,68.18,6.07,"yes",40207,5.5,2.33,"GEKL70122","State-based Party",11002,TRUE,1,"",NA,"",NA,NA,0,FALSE,FALSE,FALSE,"","","","","","Lok Sabha Election (GE)"
